../datasets/watt_2/watt_2.mtx,1856,1856,11550,82066,45632,1.798431,47.825000,3.414000
../datasets/nv1/nv1.mtx,75468,75468,2449194,90134026,19145104,4.707941,44.874000,249.453000
../datasets/poisson3Db/poisson3Db.mtx,85623,85623,2374949,84407251,21082776,4.003612,98.862000,2781.806000
../datasets/watt_2/watt_2.mtx,1856,1856,11550,77936,41224,1.890549,4.929000,9.822000
../datasets/nv1/nv1.mtx,75468,75468,2449194,90134026,19135962,4.710190,48.264000,262.697000
../datasets/poisson3Db/poisson3Db.mtx,85623,85623,2374949,84407251,21082818,4.003604,112.515000,2785.217000
../datasets/watt_2/watt_2.mtx,1856,1856,11550,77936,41224,1.890549,12.475000,10.965000
../datasets/1138_bus/1138_bus.mtx,1138,1138,4054,18138,11069,1.638630,10.534000,2.463000
../datasets/bcsstm11/bcsstm11.mtx,1473,1473,1473,1473,1473,1.000000,10.026000,2.541000
../datasets/bcsstm24/bcsstm24.mtx,3562,3562,3562,3562,3562,1.000000,1.523000,2.135000
../datasets/c-53/c-53.mtx,30235,30235,372213,191127691,43286548,4.415406,21.893000,50.791000
../datasets/can_445/can_445.mtx,445,445,3809,33307,11193,2.975699,15.736000,2.142000
../datasets/delaunay_n17/delaunay_n17.mtx,131072,131072,786352,4954586,2699867,1.835122,21.212000,10.541000
../datasets/exdata_1/exdata_1.mtx,6001,6001,2269501,3390807001,11270201,300.864821,36.502000,284.220000
../datasets/gyro/gyro.mtx,17361,17361,1021159,77897567,6967230,11.180565,12.878000,18.077000
../datasets/gyro_m/gyro_m.mtx,17361,17361,340431,8657751,2080190,4.162000,15.064000,9.747000
../datasets/jagmesh2/jagmesh2.mtx,1009,1009,6865,47075,18179,2.589526,13.742000,4.859000
../datasets/nemeth12/nemeth12.mtx,9506,9506,446818,21402666,977388,21.897819,12.309000,8.928000
../datasets/nv1/nv1.mtx,75468,75468,2449194,90134026,19132817,4.710965,43.618000,265.938000
../datasets/pkustk07/pkustk07.mtx,16860,16860,2418804,410021730,19850269,20.655727,40.912000,67.124000
../datasets/poisson3Db/poisson3Db.mtx,85623,85623,2374949,84407251,21078170,4.004487,110.221000,2834.237000
../datasets/watt_2/watt_2.mtx,1856,1856,11550,77936,41224,1.890549,96.306000,11.048000
../datasets/1138_bus/1138_bus.mtx,1138,1138,4054,18138,11069,1.638630,5.158000,3.043000
../datasets/bcsstm11/bcsstm11.mtx,1473,1473,1473,1473,1473,1.000000,13.499000,2.822000
../datasets/bcsstm24/bcsstm24.mtx,3562,3562,3562,3562,3562,1.000000,13.190000,3.149000
../datasets/c-53/c-53.mtx,30235,30235,372213,191127691,43288038,4.415254,18.265000,49.287000
../datasets/can_445/can_445.mtx,445,445,3809,33307,11193,2.975699,4.567000,6.417000
../datasets/delaunay_n17/delaunay_n17.mtx,131072,131072,786352,4954586,2699865,1.835124,27.710000,11.490000
../datasets/exdata_1/exdata_1.mtx,6001,6001,2269501,3390807001,11270172,300.865595,30.896000,293.206000
../datasets/gyro/gyro.mtx,17361,17361,1021159,77897567,6960755,11.190965,12.763000,17.073000
../datasets/gyro_m/gyro_m.mtx,17361,17361,340431,8657751,2083518,4.155352,3.570000,10.142000
../datasets/jagmesh2/jagmesh2.mtx,1009,1009,6865,47075,18179,2.589526,4.659000,8.358000
../datasets/nemeth12/nemeth12.mtx,9506,9506,446818,21402666,977388,21.897819,6.846000,4.976000
../datasets/nv1/nv1.mtx,75468,75468,2449194,90134026,19140983,4.708955,89.961000,264.510000
../datasets/pkustk07/pkustk07.mtx,16860,16860,2418804,410021730,19868452,20.636823,34.274000,68.404000
../datasets/poisson3Db/poisson3Db.mtx,85623,85623,2374949,84407251,21081918,4.003775,114.480000,2783.521000
../datasets/watt_2/watt_2.mtx,1856,1856,11550,82066,45632,1.798431,35.599000,3.289000
../datasets/1138_bus/1138_bus.mtx,1138,1138,4054,18138,11069,1.638630,7.510000,3.030000
../datasets/bcsstm11/bcsstm11.mtx,1473,1473,1473,1473,1473,1.000000,15.081000,2.544000
../datasets/bcsstm24/bcsstm24.mtx,3562,3562,3562,3562,3562,1.000000,3.581000,3.552000
../datasets/c-53/c-53.mtx,30235,30235,372213,191127691,43285248,4.415539,15.952000,49.991000
../datasets/can_445/can_445.mtx,445,445,3809,33307,11193,2.975699,1.371000,6.468000
../datasets/delaunay_n17/delaunay_n17.mtx,131072,131072,786352,4954586,2699889,1.835107,31.985000,10.173000
../datasets/exdata_1/exdata_1.mtx,6001,6001,2269501,3390807001,11270108,300.867303,34.869000,280.363000
../datasets/gyro/gyro.mtx,17361,17361,1021159,77897567,6963436,11.186657,9.940000,16.738000
../datasets/gyro_m/gyro_m.mtx,17361,17361,340431,8657751,2083714,4.154961,6.240000,10.733000
../datasets/jagmesh2/jagmesh2.mtx,1009,1009,6865,47075,18179,2.589526,6.241000,3.082000
../datasets/nemeth12/nemeth12.mtx,9506,9506,446818,21402666,977388,21.897819,3.461000,5.354000
../datasets/nv1/nv1.mtx,75468,75468,2449194,90134026,19150142,4.706703,57.408000,239.526000
../datasets/pkustk07/pkustk07.mtx,16860,16860,2418804,410021730,19854835,20.650976,27.738000,69.946000
../datasets/poisson3Db/poisson3Db.mtx,85623,85623,2374949,84407251,21083901,4.003398,104.957000,2764.375000
../datasets/watt_2/watt_2.mtx,1856,1856,11550,77936,41224,1.890549,34.490000,6.649000
